Road1,Road2,long1,lat1,long2,lat2
I78,S412,-75.340889,40.596878000000004,,
I78,I78,-75.340889,40.596878000000004,,
S412,I78,-75.340889,40.596878000000004,,
KNOX AV,KNOX AV,-75.215385000000026,40.673691000000019,,
I78,I78,-75.209006999999986,40.672259999999994,,
I78,S611,-75.182198000000028,40.676754000000017,,
I78,S611,-75.182198000000028,40.676754000000017,,
KNOX AV,I78,-75.214310000000012,40.670925000000011,,
S412,S412,-75.352577,40.611655999999982,,
S611,S611,-75.182198000000028,40.676754000000017,,
S191,S191,-75.214477999999986,40.885188000000028,,
S191,S191,-75.205101000000013,40.866900999999984,,
S191,S191,-75.210158999999976,40.854701999999975,,
S191,S191,-75.266006,40.757130000000018,,
WALNUT ST,WALNUT ST,-75.46965,40.602015999999992,,
S611,S611,-75.206086000000028,40.692113000000006,,
I476,I476,-75.515404999999987,40.524992999999995,,
I476,S29,-75.515404999999987,40.524992999999995,,
I476,S29,-75.515404999999987,40.524992999999995,,
I476,I476,-75.515434000000027,40.525023999999974,,
I476,S29,-75.515404999999987,40.524992999999995,,
I476,S29,-75.515404999999987,40.524992999999995,,
S309,S309,-75.577711000000022,40.615031999999985,,
S309,I476,-75.577711000000022,40.615031999999985,,
S309,I476,-75.577711000000022,40.615031999999985,,
S309,I476,-75.577711000000022,40.615031999999985,,
S309,I476,-75.577711000000022,40.615031999999985,,
S329,S329,-75.602341000000024,40.686619000000007,,
S873,S873,-75.624519000000021,40.717331,,
S222,S222,-75.472745999999972,40.603534000000025,,
S222,S145,-75.472745999999972,40.603534000000025,,
S222,S145,-75.472745999999972,40.603534000000025,,
S222,S145,-75.472745999999972,40.603534000000025,,
S222,S145,-75.472745999999972,40.603534000000025,,
HANOVER AV,HANOVER AV,-75.418030999999985,40.626226999999972,,
HANOVER AV,UNION BLVD,-75.417953000000011,40.626282,-75.418030999999985,40.626226999999972
HANOVER AV,UNION BLVD,-75.418030999999985,40.626226999999972,,
HANOVER AV,UNION BLVD,-75.418030999999985,40.626226999999972,,
HANOVER AV,UNION BLVD,-75.418030999999985,40.626226999999972,,
U222,U222,-75.551672,40.56713000000002,,
U222,I476,-75.551672,40.56713000000002,,
U222,I476,-75.551672,40.56713000000002,,
U222,I476,-75.551672,40.56713000000002,,
U222,I476,-75.551672,40.56713000000002,,
S29,S29,-75.515404999999987,40.524992999999995,,
I476,I476,-75.551672,40.56713000000002,,
I476,I476,-75.551703999999972,40.567184,,
I78,I78,-75.559221999999977,40.579551999999978,,
I78,I476,-75.559221999999977,40.579551999999978,,
I78,I476,-75.559221999999977,40.579551999999978,,
I78,I476,-75.559221999999977,40.579551999999978,,
I78,I476,-75.559221999999977,40.579551999999978,,
I476,I476,-75.559221999999977,40.579551999999978,,
I476,I476,-75.577711000000022,40.615031999999985,,
S145,S145,-75.472745999999972,40.603534000000025,,
I78,I78,-75.390528000000018,40.574629000000016,,
I78,S378,-75.390528000000018,40.574629000000016,,
I78,S378,-75.390528000000018,40.574629000000016,,
I78,S378,-75.390528000000018,40.574629000000016,,
I78,S378,-75.390528000000018,40.574629000000016,,
UNION BLVD,UNION BLVD,-75.418030999999985,40.626226999999972,,
S378,S378,-75.390528000000018,40.574629000000016,,
S1017,NULL,-75.552688999999987,40.655746000000022,,
S1017,NULL,-75.568969999999979,40.67210399999999,,
S145,NULL,-75.501288999999986,40.651001000000008,,
S145,NULL,-75.508934000000011,40.662865000000011,,
U22,NULL,-75.41130099999998,40.650378999999987,,
U22,NULL,-75.411072999999988,40.650471999999979,,
U22,NULL,-75.411072999999988,40.650471999999979,,
U22,NULL,-75.384437999999989,40.662552000000005,,
S145,NULL,-75.499702000000013,40.649722999999994,,
S145,NULL,-75.501288999999986,40.651001000000008,,
S29,NULL,-75.550078999999982,40.459835,,
S29,NULL,-75.528252000000009,40.498211000000026,,
S329,NULL,-75.564620999999988,40.679629999999975,,
S329,NULL,-75.519500999999991,40.682682,,
S33,NULL,-75.293579000000022,40.666584,,
S33,NULL,-75.289078000000018,40.683097999999973,,
WILLIAM PENN HWY,NULL,-75.293579000000022,40.666584,,
WILLIAM PENN HWY,NULL,-75.248610999999983,40.681830999999988,,
S987,NULL,-75.42506800000001,40.663902000000007,,
S987,NULL,-75.42530099999999,40.663670000000025,,
S987,NULL,-75.415009,40.695629,,
S987,NULL,-75.42506800000001,40.663902000000007,,
S100,NULL,-75.606415000000027,40.548002999999994,,
S100,NULL,-75.618469,40.57266199999998,,
S100,NULL,-75.626183000000026,40.583275000000015,,
S100,NULL,-75.633934000000011,40.600871999999981,,
S100,NULL,-75.618469,40.57266199999998,,
S100,NULL,-75.621940999999993,40.576411000000007,,
S512,NULL,-75.178513000000009,40.879512999999974,,
S512,NULL,-75.118263000000013,40.897221,,
S378,NULL,-75.386237999999992,40.624911999999995,,
S378,NULL,-75.415436,40.64868899999999,,
S987,NULL,-75.443573000000015,40.624123,,
S987,NULL,-75.432509999999979,40.642979000000025,,
S378,NULL,-75.393714999999986,40.528933999999992,,
S378,NULL,-75.391212,40.572772999999984,,
S309,NULL,-75.393714999999986,40.528933999999992,,
S309,NULL,-75.423003999999992,40.547236999999996,,
EMAUS AV,NULL,-75.508141000000023,40.528275000000008,,
EMAUS AV,NULL,-75.489822,40.547527,,
S100,NULL,-75.543518,40.50946399999998,,
S100,NULL,-75.606415000000027,40.548002999999994,,
S100,NULL,-75.541924,40.508647999999994,,
S100,NULL,-75.543518,40.50946399999998,,
S309,NULL,-75.387115,40.502564000000007,,
S309,NULL,-75.390732000000014,40.526196000000027,,
S248,NULL,-75.608258999999975,40.787461000000008,,
S248,NULL,-75.608214999999973,40.787402999999983,,
S412,NULL,-75.314990000000023,40.548925999999994,,
S412,NULL,-75.315125000000023,40.548985000000016,,
S512,NULL,-75.265815999999973,40.864496999999972,,
S512,NULL,-75.205101000000013,40.866900999999984,,
S873,NULL,-75.612555999999984,40.672501000000011,,
S873,NULL,-75.608803000000023,40.69099,,
S309,NULL,-75.612555999999984,40.672501000000011,,
S309,NULL,-75.694969000000015,40.68110999999999,,
S1017,NULL,-75.568969999999979,40.67210399999999,,
S1017,NULL,-75.571563000000026,40.678634999999986,,
S33,NULL,-75.27642800000001,40.632995999999991,,
S33,NULL,-75.293579000000022,40.666584,,
EASTON AV,NULL,-75.370445000000018,40.630493,,
EASTON AV,NULL,-75.293579000000022,40.666584,,
LINDEN ST,NULL,-75.370445000000018,40.630493,,
LINDEN ST,NULL,-75.343039999999974,40.678405999999995,,
N CEDAR CREST BLVD,NULL,-75.534668000000011,40.615826000000027,,
N CEDAR CREST BLVD,NULL,-75.552688999999987,40.655746000000022,,
I476,NULL,-75.577713000000017,40.615112000000011,,
I476,NULL,-75.602341000000024,40.686619000000007,,
S378,NULL,-75.384785000000022,40.614792000000023,,
S378,NULL,-75.385276999999974,40.620387999999991,,
S309,NULL,-75.423003999999992,40.547236999999996,,
S309,NULL,-75.428840999999977,40.551826000000005,,
I78,NULL,-75.444672000000025,40.559062999999981,,
I78,NULL,-75.433557000000008,40.555461999999977,,
S145,NULL,-75.433557000000008,40.555461999999977,,
S145,NULL,-75.441101,40.560092999999995,,
I78,NULL,-75.433557000000008,40.555461999999977,,
I78,NULL,-75.424416000000008,40.557137000000012,,
S309,NULL,-75.428840999999977,40.551826000000005,,
S309,NULL,-75.433557000000008,40.555461999999977,,
S378,NULL,-75.390442000000007,40.574862999999993,,
S378,NULL,-75.385849000000007,40.608513000000016,,
I476,NULL,-75.570404,40.598029999999994,,
I476,NULL,-75.574783000000025,40.605629000000022,,
U22,NULL,-75.56644399999999,40.597370000000012,,
U22,NULL,-75.560325999999975,40.600118000000009,,
I476,NULL,-75.559264999999982,40.579624000000024,,
I476,NULL,-75.564156000000025,40.587841000000026,,
U22,NULL,-75.576294000000019,40.594402,,
U22,NULL,-75.569252,40.596111000000008,,
I476,NULL,-75.569252,40.596111000000008,,
I476,NULL,-75.570404,40.598029999999994,,
U22,NULL,-75.569252,40.596111000000008,,
U22,NULL,-75.56644399999999,40.597370000000012,,
I476,NULL,-75.564156000000025,40.587841000000026,,
I476,NULL,-75.569252,40.596111000000008,,
S309,NULL,-75.57790399999999,40.615142999999989,,
S309,NULL,-75.612555999999984,40.672501000000011,,
S329,NULL,-75.608803000000023,40.69099,,
S329,NULL,-75.602561999999978,40.686783999999989,,
S873,NULL,-75.624465999999984,40.717480000000023,,
S873,NULL,-75.606612999999982,40.752579000000026,,
Unknown,NULL,-75.204299999999989,40.691397999999992,,
Unknown,NULL,-75.203899999999976,40.691452000000027,,
U22,NULL,-75.203374,40.694579999999974,,
U22,NULL,-75.203018999999983,40.694618999999989,,
I78,NULL,-75.17733800000002,40.674647999999991,,
I78,NULL,-75.177043000000026,40.674132999999983,,
S94,NULL,-75.092109999999991,40.921538999999996,,
S94,NULL,-75.091771999999992,40.921665000000019,,
I476,NULL,-75.653091000000018,40.779456999999979,,
I476,NULL,-75.653141,40.779522999999983,,
S512,NULL,-75.205101000000013,40.866900999999984,,
S512,NULL,-75.178513000000009,40.879512999999974,,
S29,NULL,-75.528252000000009,40.498211000000026,,
S29,NULL,-75.525153999999986,40.512405,,
S100,NULL,-75.528252000000009,40.498211000000026,,
S100,NULL,-75.541924,40.508647999999994,,
S611,NULL,-75.186859000000027,40.78384,,
S611,NULL,-75.118263000000013,40.897221,,
S248,NULL,-75.603989000000013,40.78194000000002,,
S248,NULL,-75.573959,40.769118999999989,,
UNION BLVD,NULL,-75.385520999999983,40.624919999999975,,
UNION BLVD,NULL,-75.38505600000002,40.624925000000019,,
UNION BLVD,NULL,-75.38505600000002,40.624925000000019,,
UNION BLVD,NULL,-75.375388999999984,40.625038000000018,,
6TH ST,NULL,-75.470694999999978,40.60413,,
6TH ST,NULL,-75.474754000000019,40.612366000000009,,
6TH ST,NULL,-75.470047000000022,40.602717999999982,,
6TH ST,NULL,-75.470694999999978,40.60413,,
S222,NULL,-75.480698000000018,40.599742999999989,,
S222,NULL,-75.481262000000015,40.601135,,
U22,NULL,-75.252159,40.686615000000018,,
U22,NULL,-75.251449999999977,40.687561000000017,,
S248,NULL,-75.261687999999992,40.694262999999978,,
S248,NULL,-75.252159,40.686615000000018,,
WALNUT ST,NULL,-75.480216999999982,40.598545,,
WALNUT ST,NULL,-75.480698000000018,40.599742999999989,,
WALNUT ST,NULL,-75.480216999999982,40.598545,,
WALNUT ST,NULL,-75.471878,40.601330000000019,,
S309,NULL,-75.387092,40.5025,,
S309,NULL,-75.387115,40.502564000000007,,
S222,NULL,-75.515938,40.585842000000014,,
S222,NULL,-75.485512000000028,40.598460999999986,,
S222,NULL,-75.485512000000028,40.598460999999986,,
S222,NULL,-75.480698000000018,40.599742999999989,,
S191,NULL,-75.196082999999987,40.936230000000023,,
S191,NULL,-75.195852,40.936350000000004,,
S329,NULL,-75.418479999999988,40.703731000000005,,
S329,NULL,-75.396079999999984,40.726729999999975,,
I78,NULL,-75.219826000000012,40.670016999999973,,
I78,NULL,-75.214310000000012,40.670925000000011,,
I78,NULL,-75.27642800000001,40.632995999999991,,
I78,NULL,-75.219826000000012,40.670016999999973,,
S611,NULL,-75.182274,40.676888000000019,,
S611,NULL,-75.208831999999973,40.687153000000023,,
U22,NULL,-75.585846,40.591433999999992,,
U22,NULL,-75.576294000000019,40.594402,,
UNION BLVD,NULL,-75.47676100000001,40.611958000000016,,
UNION BLVD,NULL,-75.474754000000019,40.612366000000009,,
S145,NULL,-75.47676100000001,40.611958000000016,,
S145,NULL,-75.47715,40.612968000000023,,
S378,NULL,-75.384697000000017,40.610184000000004,,
S378,NULL,-75.384682,40.614203999999972,,
U22,NULL,-75.532103,40.609703000000025,,
U22,NULL,-75.501884000000018,40.61856499999999,,
N CEDAR CREST BLVD,NULL,-75.532103,40.609703000000025,,
N CEDAR CREST BLVD,NULL,-75.534668000000011,40.615826000000027,,
S378,NULL,-75.385849000000007,40.608513000000016,,
S378,NULL,-75.384697000000017,40.610184000000004,,
S611,NULL,-75.199089000000015,40.60762,,
S611,NULL,-75.182335000000023,40.671966999999995,,
S329,NULL,-75.503113999999982,40.688755000000015,,
S329,NULL,-75.502725,40.688820000000021,,
S329,NULL,-75.502725,40.688820000000021,,
S329,NULL,-75.458496000000025,40.696559999999977,,
S611,NULL,-75.209388999999987,40.688534000000004,,
S611,NULL,-75.206032,40.691359999999975,,
KNOX AV,NULL,-75.209388999999987,40.688534000000004,,
KNOX AV,NULL,-75.209769999999992,40.694108000000028,,
U22,NULL,-75.251449999999977,40.687561000000017,,
U22,NULL,-75.20980800000001,40.694561000000022,,
S611,NULL,-75.208831999999973,40.687153000000023,,
S611,NULL,-75.209388999999987,40.688534000000004,,
I476,NULL,-75.602341000000024,40.686619000000007,,
I476,NULL,-75.624519000000021,40.717331,,
U222,NULL,-75.551346000000024,40.567249000000004,,
U222,NULL,-75.545166,40.570087,,
S29,NULL,-75.514633,40.525290999999982,,
S29,NULL,-75.508141000000023,40.528275000000008,,
I476,NULL,-75.442437999999981,40.457564999999988,,
I476,NULL,-75.442559000000017,40.457707000000028,,
S248,NULL,-75.287979,40.716327999999976,,
S248,NULL,-75.261687999999992,40.694262999999978,,
S248,NULL,-75.209769999999992,40.694108000000028,,
S248,NULL,-75.206253,40.694304999999986,,
KNOX AV,NULL,-75.209769999999992,40.694108000000028,,
KNOX AV,NULL,-75.20980800000001,40.694561000000022,,
S309,NULL,-75.390732000000014,40.526196000000027,,
S309,NULL,-75.393714999999986,40.528933999999992,,
I78,NULL,-75.590133999999978,40.589522999999986,,
I78,NULL,-75.585770000000025,40.587891000000013,,
I78,NULL,-75.594597000000022,40.587646000000007,,
I78,NULL,-75.590133999999978,40.589522999999986,,
I78,NULL,-75.585770000000025,40.587891000000013,,
I78,NULL,-75.559782999999982,40.579688999999973,,
S309,NULL,-75.552871999999979,40.581393999999989,,
S309,NULL,-75.560325999999975,40.600118000000009,,
S3012,NULL,-75.675239999999974,40.544418000000007,,
S3012,NULL,-75.618469,40.57266199999998,,
U222,NULL,-75.682438999999988,40.543565,,
U222,NULL,-75.675239999999974,40.544418000000007,,
U222,NULL,-75.675239999999974,40.544418000000007,,
U222,NULL,-75.644600000000025,40.541316999999992,,
U222,NULL,-75.644600000000025,40.541316999999992,,
U222,NULL,-75.606415000000027,40.548002999999994,,
U22,NULL,-75.48344400000002,40.626259000000005,,
U22,NULL,-75.432509999999979,40.642979000000025,,
S145,NULL,-75.48344400000002,40.626259000000005,,
S145,NULL,-75.490494000000012,40.640732000000014,,
I78,NULL,-75.556351,40.579563000000007,,
I78,NULL,-75.55216200000001,40.578986999999984,,
S309,NULL,-75.55216200000001,40.578986999999984,,
S309,NULL,-75.552871999999979,40.581393999999989,,
I78,NULL,-75.55216200000001,40.578986999999984,,
I78,NULL,-75.549041999999986,40.576729,,
S222,NULL,-75.535347,40.574158000000011,,
S222,NULL,-75.525574,40.578148,,
I78,NULL,-75.549041999999986,40.576729,,
I78,NULL,-75.545593,40.574612,,
S222,NULL,-75.540031,40.572243000000014,,
S222,NULL,-75.535347,40.574158000000011,,
I78,NULL,-75.540031,40.572243000000014,,
I78,NULL,-75.534668000000011,40.570011000000022,,
U222,NULL,-75.545166,40.570087,,
U222,NULL,-75.540031,40.572243000000014,,
W MOUNTAIN VIEW DR,NULL,-75.594223,40.757251999999994,,
W MOUNTAIN VIEW DR,NULL,-75.573959,40.769118999999989,,
S145,NULL,-75.594223,40.757251999999994,,
S145,NULL,-75.603989000000013,40.78194000000002,,
S33,NULL,-75.269020000000012,40.75528300000002,,
S33,NULL,-75.299301000000014,40.833381999999972,,
S2025,NULL,-75.262489000000016,40.755248999999992,,
S2025,NULL,-75.266006,40.757130000000018,,
MAIN ST,NULL,-75.603118999999992,40.753116999999975,,
MAIN ST,NULL,-75.602754,40.753174,,
MAIN ST,NULL,-75.602754,40.753174,,
MAIN ST,NULL,-75.594223,40.757251999999994,,
S145,NULL,-75.508934000000011,40.662865000000011,,
S145,NULL,-75.519500999999991,40.682682,,
U22,NULL,-75.384437999999989,40.662552000000005,,
U22,NULL,-75.343039999999974,40.678405999999995,,
S512,NULL,-75.384437999999989,40.662552000000005,,
S512,NULL,-75.38975499999998,40.681782,,
U22,NULL,-75.415436,40.64868899999999,,
U22,NULL,-75.41130099999998,40.650378999999987,,
S1017,NULL,-75.534782,40.648613000000012,,
S1017,NULL,-75.552688999999987,40.655746000000022,,
U22,NULL,-75.432509999999979,40.642979000000025,,
U22,NULL,-75.415436,40.64868899999999,,
S145,NULL,-75.490494000000012,40.640732000000014,,
S145,NULL,-75.499702000000013,40.649722999999994,,
S378,NULL,-75.385276999999974,40.620387999999991,,
S378,NULL,-75.386237999999992,40.624911999999995,,
BROAD ST,NULL,-75.385276999999974,40.620387999999991,,
BROAD ST,NULL,-75.418418999999972,40.622218999999973,,
U22,NULL,-75.501884000000018,40.61856499999999,,
U22,NULL,-75.48344400000002,40.626259000000005,,
S1017,NULL,-75.510010000000023,40.627808000000016,,
S1017,NULL,-75.501884000000018,40.61856499999999,,
S33,NULL,-75.289757000000009,40.697609,,
S33,NULL,-75.288948,40.717021999999986,,
S329,NULL,-75.458496000000025,40.696559999999977,,
S329,NULL,-75.418479999999988,40.703731000000005,,
S611,NULL,-75.206543000000011,40.696068000000025,,
S611,NULL,-75.194771,40.715755,,
KNOX AV,NULL,-75.209724,40.695736000000011,,
KNOX AV,NULL,-75.206543000000011,40.696068000000025,,
KNOX AV,NULL,-75.209724,40.695736000000011,,
KNOX AV,NULL,-75.218704,40.712787999999989,,
S987,NULL,-75.415009,40.695629,,
S987,NULL,-75.418479999999988,40.703731000000005,,
KNOX AV,NULL,-75.209824000000026,40.69486999999998,,
KNOX AV,NULL,-75.209724,40.695736000000011,,
S611,NULL,-75.206543000000011,40.696068000000025,,
S611,NULL,-75.206277,40.694621999999981,,
U22,NULL,-75.20980800000001,40.694561000000022,,
U22,NULL,-75.206277,40.694621999999981,,
KNOX AV,NULL,-75.20980800000001,40.694561000000022,,
KNOX AV,NULL,-75.209824000000026,40.69486999999998,,
S611,NULL,-75.206253,40.694304999999986,,
S611,NULL,-75.206277,40.694621999999981,,
PARK AVE,NULL,-75.251990999999975,40.709074999999984,,
PARK AVE,NULL,-75.261687999999992,40.694262999999978,,
I476,NULL,-75.442559000000017,40.457707000000028,,
I476,NULL,-75.501647999999989,40.50534399999998,,
CENTER ST,NULL,-75.375388999999984,40.625038000000018,,
CENTER ST,NULL,-75.37545,40.630623000000014,,
S100,NULL,-75.633934000000011,40.600871999999981,,
S100,NULL,-75.694969000000015,40.68110999999999,,
U22,NULL,-75.560325999999975,40.600118000000009,,
U22,NULL,-75.532103,40.609703000000025,,
S309,NULL,-75.560325999999975,40.600118000000009,,
S309,NULL,-75.571518000000026,40.612308999999982,,
TILGHMAN ST,NULL,-75.528373999999985,40.597579999999994,,
TILGHMAN ST,NULL,-75.47676100000001,40.611958000000016,,
CEDAR CREST BLVD,NULL,-75.528373999999985,40.597579999999994,,
CEDAR CREST BLVD,NULL,-75.532103,40.609703000000025,,
I78,NULL,-75.737923000000023,40.579031999999984,,
I78,NULL,-75.62960099999998,40.57904400000001,,
S100,NULL,-75.624801999999988,40.579890999999975,,
S100,NULL,-75.626183000000026,40.583275000000015,,
I78,NULL,-75.624801999999988,40.579890999999975,,
I78,NULL,-75.619484,40.580887000000018,,
S100,NULL,-75.621940999999993,40.576411000000007,,
S100,NULL,-75.624801999999988,40.579890999999975,,
I78,NULL,-75.62960099999998,40.57904400000001,,
I78,NULL,-75.624801999999988,40.579890999999975,,
I78,NULL,-75.619484,40.580887000000018,,
I78,NULL,-75.594597000000022,40.587646000000007,,
U22,NULL,-75.590133999999978,40.589522999999986,,
U22,NULL,-75.585846,40.591433999999992,,
S512,NULL,-75.299301000000014,40.833381999999972,,
S512,NULL,-75.265815999999973,40.864496999999972,,
S33,NULL,-75.299301000000014,40.833381999999972,,
S33,NULL,-75.294781,40.862266999999974,,
S248,NULL,-75.608214999999973,40.787402999999983,,
S248,NULL,-75.603989000000013,40.78194000000002,,
S873,NULL,-75.607079,40.783034999999984,,
S873,NULL,-75.606812999999988,40.783321,,
S873,NULL,-75.606812999999988,40.783321,,
S873,NULL,-75.603989000000013,40.78194000000002,,
S611,NULL,-75.094017000000008,40.91951,,
S611,NULL,-75.121803,40.966759000000025,,
S512,NULL,-75.118263000000013,40.897221,,
S512,NULL,-75.094017000000008,40.91951,,
MAIN ST,NULL,-75.606612999999982,40.752579000000026,,
MAIN ST,NULL,-75.603118999999992,40.753116999999975,,
S873,NULL,-75.606612999999982,40.752579000000026,,
S873,NULL,-75.607079,40.783034999999984,,
S191,NULL,-75.292037999999991,40.750492000000008,,
S191,NULL,-75.269020000000012,40.75528300000002,,
S1002,NULL,-75.24308000000002,40.745208999999988,,
S1002,NULL,-75.186859000000027,40.78384,,
S2025,NULL,-75.24308000000002,40.745208999999988,,
S2025,NULL,-75.262489000000016,40.755248999999992,,
S1002,NULL,-75.259987000000024,40.740814,,
S1002,NULL,-75.24308000000002,40.745208999999988,,
8TH ST,NULL,-75.259987000000024,40.740814,,
8TH ST,NULL,-75.262489000000016,40.755248999999992,,
TATAMY RD,NULL,-75.267517,40.73962,,
TATAMY RD,NULL,-75.259987000000024,40.740814,,
S33,NULL,-75.267517,40.73962,,
S33,NULL,-75.269020000000012,40.75528300000002,,
S191,NULL,-75.309929000000011,40.739232000000015,,
S191,NULL,-75.292037999999991,40.750492000000008,,
TATAMY RD,NULL,-75.309929000000011,40.739232000000015,,
TATAMY RD,NULL,-75.293029999999987,40.737297000000012,,
TATAMY RD,NULL,-75.293029999999987,40.737297000000012,,
TATAMY RD,NULL,-75.267517,40.73962,,
S191,NULL,-75.309998000000007,40.732829999999979,,
S191,NULL,-75.309929000000011,40.739232000000015,,
S191,NULL,-75.313217000000009,40.732516999999973,,
S191,NULL,-75.309998000000007,40.732829999999979,,
S248,NULL,-75.341042000000016,40.734329,,
S248,NULL,-75.313217000000009,40.732516999999973,,
S248,NULL,-75.309998000000007,40.732829999999979,,
S248,NULL,-75.304954000000009,40.730278,,
S248,NULL,-75.393303,40.727161000000024,,
S248,NULL,-75.341042000000016,40.734329,,
S512,NULL,-75.393303,40.727161000000024,,
S512,NULL,-75.299301000000014,40.833381999999972,,
S248,NULL,-75.573959,40.769118999999989,,
S248,NULL,-75.396079999999984,40.726729999999975,,
S248,NULL,-75.396079999999984,40.726729999999975,,
S248,NULL,-75.393303,40.727161000000024,,
S145,NULL,-75.541383,40.733696000000009,,
S145,NULL,-75.594223,40.757251999999994,,
S248,NULL,-75.304954000000009,40.730278,,
S248,NULL,-75.289711000000011,40.717826,,
I476,NULL,-75.624519000000021,40.717331,,
I476,NULL,-75.653091000000018,40.779456999999979,,
S33,NULL,-75.288948,40.717021999999986,,
S33,NULL,-75.267517,40.73962,,
S248,NULL,-75.289711000000011,40.717826,,
S248,NULL,-75.288948,40.717021999999986,,
S248,NULL,-75.288948,40.717021999999986,,
S248,NULL,-75.287979,40.716327999999976,,
S611,NULL,-75.194771,40.715755,,
S611,NULL,-75.186859000000027,40.78384,,
S2025,NULL,-75.218704,40.712787999999989,,
S2025,NULL,-75.24308000000002,40.745208999999988,,
TATAMY RD,NULL,-75.251990999999975,40.709074999999984,,
TATAMY RD,NULL,-75.259987000000024,40.740814,,
S191,NULL,-75.328467999999987,40.706489999999974,,
S191,NULL,-75.313217000000009,40.732516999999973,,
S145,NULL,-75.520187000000021,40.683595000000025,,
S145,NULL,-75.54102,40.733699,,
S145,NULL,-75.54102,40.733699,,
S145,NULL,-75.541383,40.733696000000009,,
S33,NULL,-75.289078000000018,40.683097999999973,,
S33,NULL,-75.289757000000009,40.697609,,
U22,NULL,-75.289078000000018,40.683097999999973,,
U22,NULL,-75.252159,40.686615000000018,,
S329,NULL,-75.519500999999991,40.682682,,
S329,NULL,-75.503113999999982,40.688755000000015,,
S145,NULL,-75.519500999999991,40.682682,,
S145,NULL,-75.520187000000021,40.683595000000025,,
S248,NULL,-75.248610999999983,40.681830999999988,,
S248,NULL,-75.252159,40.686615000000018,,
S512,NULL,-75.38975499999998,40.681782,,
S512,NULL,-75.393303,40.727161000000024,,
S309,NULL,-75.694969000000015,40.68110999999999,,
S309,NULL,-75.808306000000016,40.707357,,
S329,NULL,-75.571563000000026,40.678634999999986,,
S329,NULL,-75.564620999999988,40.679629999999975,,
U22,NULL,-75.343039999999974,40.678405999999995,,
U22,NULL,-75.289078000000018,40.683097999999973,,
S191,NULL,-75.343039999999974,40.678405999999995,,
S191,NULL,-75.328467999999987,40.706489999999974,,
S378,NULL,-75.384773,40.614727000000016,,
S378,NULL,-75.384785000000022,40.614792000000023,,
S378,NULL,-75.384682,40.614203999999972,,
S378,NULL,-75.384773,40.614727000000016,,
RIVER ST,NULL,-75.388931000000014,40.613676,,
RIVER ST,NULL,-75.38928199999998,40.613631999999996,,
RIVER ST,NULL,-75.384682,40.614203999999972,,
RIVER ST,NULL,-75.388931000000014,40.613676,,
S145,NULL,-75.47715,40.612968000000023,,
S145,NULL,-75.48344400000002,40.626259000000005,,
UNION BLVD,NULL,-75.474754000000019,40.612366000000009,,
UNION BLVD,NULL,-75.443573000000015,40.624123,,
EMAUS AV,NULL,-75.390694,40.604945999999984,,
EMAUS AV,NULL,-75.390245999999991,40.605392999999992,,
EMAUS AV,NULL,-75.390245999999991,40.605392999999992,,
EMAUS AV,NULL,-75.385849000000007,40.608513000000016,,
S145,NULL,-75.47287799999998,40.603873000000021,,
S145,NULL,-75.47676100000001,40.611958000000016,,
HAMILTON ST,NULL,-75.472122000000013,40.602139000000022,,
HAMILTON ST,NULL,-75.470047000000022,40.602717999999982,,
S145,NULL,-75.471878,40.601330000000019,,
S145,NULL,-75.472122000000013,40.602139000000022,,
S222,NULL,-75.522697999999991,40.582348000000025,,
S222,NULL,-75.515938,40.585842000000014,,
CEDAR CREST BLVD,NULL,-75.522697999999991,40.582348000000025,,
CEDAR CREST BLVD,NULL,-75.528373999999985,40.597579999999994,,
S222,NULL,-75.521767000000011,40.579860999999994,,
S222,NULL,-75.515938,40.585842000000014,,
CEDAR CREST BLVD,NULL,-75.521767000000011,40.579860999999994,,
CEDAR CREST BLVD,NULL,-75.522697999999991,40.582348000000025,,
S611,NULL,-75.199086000000023,40.607554999999991,,
S611,NULL,-75.199089000000015,40.60762,,
S222,NULL,-75.525574,40.578148,,
S222,NULL,-75.521767000000011,40.579860999999994,,
S222,NULL,-75.525574,40.578148,,
S222,NULL,-75.522697999999991,40.582348000000025,,
EMAUS AV,NULL,-75.454636,40.577827000000013,,
EMAUS AV,NULL,-75.390694,40.604945999999984,,
S145,NULL,-75.454636,40.577827000000013,,
S145,NULL,-75.471878,40.601330000000019,,
I78,NULL,-75.391922000000022,40.573249999999973,,
I78,NULL,-75.391683,40.57343400000002,,
S412,NULL,-75.315125000000023,40.548985000000016,,
S412,NULL,-75.34053,40.558406999999988,,
S512,NULL,-75.094017000000008,40.91951,,
S512,NULL,-75.092109999999991,40.921538999999996,,
S987,NULL,-75.426155,40.662552000000005,,
S987,NULL,-75.42530099999999,40.663670000000025,,
S987,NULL,-75.432509999999979,40.642979000000025,,
S987,NULL,-75.426155,40.662552000000005,,
UNION BLVD,NULL,-75.386237999999992,40.624911999999995,,
UNION BLVD,NULL,-75.385520999999983,40.624919999999975,,
S1017,NULL,-75.513181999999972,40.640307000000007,,
S1017,NULL,-75.534782,40.648613000000012,,
S1017,NULL,-75.513181999999972,40.640307000000007,,
S1017,NULL,-75.510010000000023,40.627808000000016,,
S1012,NULL,-75.534782,40.648613000000012,,
S1012,NULL,-75.526523,40.650059999999996,,
S1012,NULL,-75.526523,40.650059999999996,,
S1012,NULL,-75.501288999999986,40.651001000000008,,
