Road,Order,long,lat
S611,97,-75.139343,40.847880999999973
S611,98,-75.137352000000021,40.848887999999988
S611,99,-75.136002000000019,40.849758000000008
S611,100,-75.135117999999977,40.850398999999982
S611,101,-75.134697000000017,40.850899000000027
S611,102,-75.13445999999999,40.851500999999985
S611,103,-75.134338000000014,40.851891000000023
S611,104,-75.134041000000025,40.854641000000015
S611,105,-75.133857999999975,40.855091000000016
S611,106,-75.133797000000015,40.855620999999985
S611,107,-75.133621,40.856079000000022
S611,108,-75.133531,40.856529000000023
S611,109,-75.133377,40.856602000000009
S611,110,-75.132927,40.857658000000015
S611,111,-75.131781999999987,40.860167999999987
S611,112,-75.131721000000027,40.860470000000021
S611,113,-75.131569000000013,40.860611000000006
S611,114,-75.131363000000022,40.861019
S611,115,-75.131271000000027,40.861091999999985
S611,116,-75.131179999999972,40.861567999999977
S611,117,-75.130608,40.862739999999974
S611,118,-75.129760999999974,40.864608999999973
S611,119,-75.129310999999973,40.865478999999993
S611,120,-75.12847099999999,40.866692
S611,121,-75.128409999999974,40.866900999999984
S611,122,-75.12822,40.86698899999999
S611,123,-75.127922000000012,40.867432000000008
S611,124,-75.12750299999999,40.868270999999993
S611,125,-75.127440999999976,40.868359
S611,126,-75.127319,40.868710000000021
S611,127,-75.126183000000026,40.871360999999979
S611,128,-75.125542,40.873561999999993
S611,129,-75.125388999999984,40.874950000000013
S611,130,-75.125419000000022,40.875
S611,131,-75.125511000000017,40.87569000000002
S611,132,-75.125419000000022,40.878680999999972
S611,133,-75.125267000000008,40.879002000000014
S611,134,-75.125182999999993,40.879459
S611,135,-75.125,40.879902000000016
S611,136,-75.124939999999981,40.879958999999985
S611,137,-75.124878000000024,40.880192000000022
S611,138,-75.124762999999973,40.880450999999994
S611,139,-75.124641,40.881148999999994
S611,140,-75.124702000000013,40.882599000000027
S611,141,-75.12457999999998,40.883331
S611,142,-75.124221999999975,40.884398999999974
S611,143,-75.12406900000002,40.884730999999988
S611,144,-75.123365999999976,40.886459
S611,145,-75.122527999999988,40.887969
S611,146,-75.121497999999974,40.88991900000002
S611,147,-75.121383999999978,40.890259000000015
S611,148,-75.121383999999978,40.890419000000009
S611,149,-75.121200999999985,40.890511000000004
S611,150,-75.120811,40.891449000000023
S611,151,-75.120781000000022,40.891819
S611,152,-75.120689000000027,40.89193
S611,153,-75.120422000000019,40.892712000000017
S611,154,-75.119118000000014,40.895228999999972
S611,155,-75.118972999999983,40.895618000000013
S611,156,-75.118636999999978,40.896277999999995
S611,157,-75.118263000000013,40.897221
S248,1,-75.603989000000013,40.78194000000002
S248,2,-75.602538999999979,40.781730999999979
S248,3,-75.60148700000002,40.781348999999977
S248,4,-75.599860999999976,40.780590000000018
S248,5,-75.598602000000028,40.77972
S248,6,-75.594933000000026,40.777610999999979
S248,7,-75.59397100000001,40.777019999999993
S248,8,-75.593146999999988,40.776581000000022
S248,9,-75.591948,40.775828999999987
S248,10,-75.591591,40.775668999999994
S248,11,-75.590843,40.775230000000022
S248,12,-75.589691000000016,40.774712000000022
S248,13,-75.58869900000002,40.77434199999999
S248,14,-75.584068,40.77299099999999
S248,15,-75.578857000000028,40.771412
S248,16,-75.578376999999989,40.771198000000027
S248,17,-75.578262,40.771198000000027
S248,18,-75.57678199999998,40.770629999999983
S248,19,-75.576538000000028,40.770469999999989
S248,20,-75.575401,40.769957999999974
S248,21,-75.573959,40.769118999999989
UNION BLVD,1,-75.385520999999983,40.624919999999975
UNION BLVD,2,-75.38505600000002,40.624925000000019
UNION BLVD,1,-75.38505600000002,40.624925000000019
UNION BLVD,2,-75.384554999999978,40.624931000000004
UNION BLVD,3,-75.375388999999984,40.625038000000018
6TH ST,1,-75.470694999999978,40.60413
6TH ST,2,-75.471236999999974,40.605193999999983
6TH ST,3,-75.472061,40.606874000000005
6TH ST,4,-75.472762999999986,40.608398000000022
6TH ST,5,-75.473983999999973,40.610809000000017
6TH ST,6,-75.474754000000019,40.612366000000009
6TH ST,1,-75.470047000000022,40.602717999999982
6TH ST,2,-75.470505,40.603725
6TH ST,3,-75.47065600000002,40.604061
6TH ST,4,-75.470694999999978,40.60413
S222,1,-75.480698000000018,40.599742999999989
S222,2,-75.480888,40.600329999999985
S222,3,-75.481262000000015,40.601135
U22,1,-75.252159,40.686615000000018
U22,2,-75.251449999999977,40.687561000000017
S248,1,-75.261687999999992,40.694262999999978
S248,2,-75.261253000000011,40.693577000000005
S248,3,-75.261016999999981,40.693104000000005
S248,4,-75.260544999999979,40.692631000000006
S248,5,-75.259744000000012,40.691825999999992
S248,6,-75.258888000000013,40.69116200000002
S248,7,-75.254668999999978,40.688461000000018
S248,8,-75.253295999999978,40.687469000000021
S248,9,-75.252159,40.686615000000018
WALNUT ST,1,-75.480216999999982,40.598545
WALNUT ST,2,-75.480629000000022,40.599521999999979
WALNUT ST,3,-75.480698000000018,40.599742999999989
WALNUT ST,1,-75.480216999999982,40.598545
WALNUT ST,2,-75.48020200000002,40.598506999999984
WALNUT ST,3,-75.479301000000021,40.598854000000017
WALNUT ST,4,-75.477554,40.599422000000004
WALNUT ST,5,-75.476372000000026,40.599769999999978
WALNUT ST,6,-75.475265999999976,40.600108999999975
WALNUT ST,7,-75.473450000000014,40.600636000000009
WALNUT ST,8,-75.471878,40.601330000000019
S309,1,-75.387092,40.5025
S309,2,-75.387115,40.502564000000007
S222,1,-75.515938,40.585842000000014
S222,2,-75.512901,40.58980600000001
S222,3,-75.511505,40.591049
S222,4,-75.510184999999979,40.591671000000019
S222,5,-75.48850299999998,40.597736
S222,6,-75.486558,40.598277999999993
S222,7,-75.485512000000028,40.598460999999986
S222,1,-75.485512000000028,40.598460999999986
S222,2,-75.485236999999984,40.598510999999974
S222,3,-75.483833,40.598979999999983
S222,4,-75.48204800000002,40.599521999999979
S222,5,-75.480698000000018,40.599742999999989
S191,1,-75.196082999999987,40.936230000000023
S191,2,-75.196077,40.936233000000016
S191,3,-75.195852,40.936350000000004
S329,1,-75.418479999999988,40.703731000000005
S329,2,-75.416069,40.703780999999992
S329,3,-75.411407,40.704781000000025
S329,4,-75.409697999999992,40.705151
S329,5,-75.408951,40.705470999999989
S329,6,-75.408736999999974,40.705662000000018
S329,7,-75.408379000000025,40.706299
S329,8,-75.408157000000017,40.706429000000014
S329,9,-75.407317999999975,40.707668000000012
S329,10,-75.404984000000013,40.710442
S329,11,-75.404648000000009,40.710811999999976
S329,12,-75.402785999999992,40.71253999999999
S329,13,-75.402191000000016,40.713409000000013
S329,14,-75.401847999999973,40.714030999999977
S329,15,-75.401787000000013,40.714218000000017
S329,16,-75.401314000000013,40.715468999999985
S329,17,-75.401314000000013,40.715591000000018
S329,18,-75.401161,40.715720999999974
S329,19,-75.400414000000012,40.717098000000021
S329,20,-75.398485,40.719916000000012
S329,21,-75.397797000000025,40.720920999999976
S329,22,-75.396171999999979,40.722820000000013
S329,23,-75.395987999999988,40.723189999999988
S329,24,-75.395987999999988,40.723418999999978
S329,25,-75.396049,40.724879999999985
S329,26,-75.395987999999988,40.725269000000026
S329,27,-75.395752000000016,40.725750000000005
S329,28,-75.39544699999999,40.726089
S329,29,-75.396079999999984,40.726729999999975
I78,1,-75.219826000000012,40.670016999999973
I78,2,-75.219376000000011,40.670127999999977
I78,3,-75.217062,40.670492000000024
I78,4,-75.214310000000012,40.670925000000011
I78,1,-75.27642800000001,40.632995999999991
I78,2,-75.275894,40.633732000000009
I78,3,-75.274467000000016,40.635323000000028
I78,4,-75.274315,40.635490000000004
I78,5,-75.273056,40.636654000000021
I78,6,-75.272575000000018,40.637089
I78,7,-75.271239999999977,40.638184000000024
I78,8,-75.270583999999985,40.638683000000015
I78,9,-75.270126,40.63900000000001
I78,10,-75.269483999999977,40.639359000000013
I78,11,-75.26771500000001,40.640471999999988
I78,12,-75.267059000000017,40.640888000000018
I78,13,-75.265640000000019,40.641819999999996
I78,14,-75.264571999999987,40.642432999999983
I78,15,-75.262688000000026,40.643257000000006
I78,16,-75.260269,40.644337000000007
I78,17,-75.259887999999989,40.644470000000013
I78,18,-75.258970999999974,40.64479799999998
I78,19,-75.256560999999977,40.645657000000028
I78,20,-75.255493,40.646121999999991
I78,21,-75.253311,40.647018
I78,22,-75.251739999999984,40.647853999999995
I78,23,-75.251640000000009,40.647902999999985
I78,24,-75.248588999999981,40.64962300000002
I78,25,-75.244232000000011,40.651973999999996
I78,26,-75.243462000000022,40.652391000000023
I78,27,-75.240973,40.653740000000028
I78,28,-75.24059299999999,40.653946000000019
I78,29,-75.238814999999988,40.654980000000023
I78,30,-75.23784599999999,40.655711999999994
I78,31,-75.235549999999989,40.658361000000014
I78,32,-75.234421,40.661294999999996
I78,33,-75.234302000000014,40.661603000000014
I78,34,-75.234244999999987,40.661750999999981
I78,35,-75.233093,40.664565999999979
I78,36,-75.231506000000024,40.666658999999981
I78,37,-75.229912000000013,40.667960999999991
I78,38,-75.227463,40.669186000000025
I78,39,-75.226343999999983,40.669307
I78,40,-75.219826000000012,40.670016999999973
S611,1,-75.182274,40.676888000000019
S611,2,-75.182541000000015,40.677185000000009
S611,3,-75.182793,40.677392
S611,4,-75.183167000000026,40.677723000000015
S611,5,-75.183654999999987,40.677802999999983
S611,6,-75.184204000000022,40.677646999999979
S611,7,-75.18517300000002,40.677531999999985
S611,8,-75.185683999999981,40.677512999999976
S611,9,-75.186133999999981,40.677475000000015
S611,10,-75.186547000000019,40.677512999999976
S611,11,-75.18766,40.677802999999983
S611,12,-75.188530000000014,40.678073999999981
S611,13,-75.189842,40.678242000000012
S611,14,-75.190064,40.678241000000014
S611,15,-75.190795999999978,40.678238000000022
S611,16,-75.191832999999974,40.67836
S611,17,-75.192902,40.678608
S611,18,-75.193604,40.678940000000011
S611,19,-75.194014999999979,40.679103999999995
S611,20,-75.19450999999998,40.679351999999994
S611,21,-75.195006999999976,40.679515999999978
S611,22,-75.19603699999999,40.679805999999985
S611,23,-75.197113,40.680095999999992
S611,24,-75.198105,40.68059199999999
S611,25,-75.199302999999986,40.681374000000005
S611,26,-75.200127000000009,40.682198000000028
S611,27,-75.200615000000028,40.682945000000018
S611,28,-75.201157000000023,40.683314999999993
S611,29,-75.201446999999973,40.683643000000018
S611,30,-75.20211,40.684139000000016
S611,31,-75.202727999999979,40.684848999999986
S611,32,-75.203223999999977,40.68552
S611,33,-75.203513999999984,40.685833
S611,34,-75.203673999999978,40.686015999999995
S611,35,-75.204071,40.686409000000026
S611,36,-75.204399000000024,40.686717999999985
S611,37,-75.204909999999984,40.687092000000007
S611,38,-75.205536,40.687461999999982
S611,39,-75.205963,40.687565000000006
S611,40,-75.206420999999978,40.687649000000022
S611,41,-75.206583000000023,40.687633000000005
S611,42,-75.206730999999991,40.687617999999986
S611,43,-75.206833000000017,40.687607000000014
S611,44,-75.207329000000016,40.687442999999973
S611,45,-75.208031,40.687153000000023
S611,46,-75.208042999999975,40.687148999999977
S611,47,-75.208343000000013,40.687027
S611,48,-75.20858800000002,40.687069000000008
S611,49,-75.208676000000025,40.687098999999989
S611,50,-75.208831999999973,40.687153000000023
U22,1,-75.585846,40.591433999999992
U22,2,-75.584915000000024,40.591831000000013
U22,3,-75.582021,40.593057999999985
U22,4,-75.580970999999977,40.593502
U22,5,-75.576294000000019,40.594402
UNION BLVD,1,-75.47676100000001,40.611958000000016
UNION BLVD,2,-75.47560900000002,40.612122
UNION BLVD,3,-75.474754000000019,40.612366000000009
S145,1,-75.47676100000001,40.611958000000016
S145,2,-75.476951999999983,40.612499000000014
S145,3,-75.47715,40.612968000000023
S378,1,-75.384697000000017,40.610184000000004
S378,2,-75.384307999999976,40.611145000000022
S378,3,-75.384307999999976,40.612491999999975
S378,4,-75.384628000000021,40.613902999999993
S378,5,-75.384682,40.614203999999972
U22,1,-75.532103,40.609703000000025
U22,2,-75.523627999999974,40.610405000000014
U22,3,-75.515549000000021,40.612735999999984
U22,4,-75.50964399999998,40.614368000000013
U22,5,-75.502022000000011,40.618488000000013
U22,6,-75.501884000000018,40.61856499999999
N CEDAR CREST BLVD,1,-75.532103,40.609703000000025
N CEDAR CREST BLVD,2,-75.534668000000011,40.615826000000027
S378,1,-75.385849000000007,40.608513000000016
S378,2,-75.38565,40.608925
S378,3,-75.385323000000028,40.609394000000009
S378,4,-75.384949,40.609923999999978
S378,5,-75.384697000000017,40.610184000000004
S611,1,-75.199089000000015,40.60762
S611,2,-75.199097,40.607861000000014
S611,3,-75.199219000000028,40.60872999999998
S611,4,-75.199433,40.609570000000019
S611,5,-75.199516000000017,40.609638000000018
S611,6,-75.199516000000017,40.609759999999994
S611,7,-75.199608000000012,40.609798000000012
S611,8,-75.199668999999972,40.610063000000025
S611,9,-75.20039300000002,40.61103700000001
S611,10,-75.201050000000009,40.611770999999976
S611,11,-75.201262999999983,40.612068000000022
S611,12,-75.201529999999991,40.61233900000002
S611,13,-75.201713999999981,40.612659000000008
S611,14,-75.202171000000021,40.613299999999981
S611,15,-75.202315,40.613689000000022
S611,16,-75.202622000000019,40.614448999999979
S611,17,-75.202713000000017,40.614521000000025
S611,18,-75.202980000000025,40.615131000000019
S611,19,-75.203011,40.615391999999986
S611,20,-75.203217,40.615799999999979
S611,21,-75.203339000000028,40.616299000000026
S611,22,-75.203461,40.617259999999987
S611,23,-75.203307999999993,40.61809199999999
S611,24,-75.203217,40.618149000000017
S611,25,-75.202980000000025,40.618590999999981
S611,26,-75.202919000000009,40.618770999999981
S611,27,-75.202622000000019,40.618930999999975
S611,28,-75.201538000000028,40.619732
S611,29,-75.200912000000017,40.620009999999979
S611,30,-75.199592,40.620257999999978
S611,31,-75.198387000000025,40.620380000000011
S611,32,-75.195929999999976,40.620561000000009
S611,33,-75.194878000000017,40.620769999999993
S611,34,-75.194396999999981,40.620971999999995
S611,35,-75.193587999999977,40.621639000000016
S611,36,-75.193260000000009,40.622008999999991
S611,37,-75.19296300000002,40.622600999999975
S611,38,-75.192902,40.622779999999977
S611,39,-75.19259599999998,40.623348000000021
S611,40,-75.192237999999975,40.624019999999973
S611,41,-75.191551,40.625
S611,42,-75.191368000000011,40.625388999999984
S611,43,-75.191277000000014,40.625758000000019
S611,44,-75.191307,40.626491999999985
S611,45,-75.19139899999999,40.626578999999992
S611,46,-75.19146,40.62704100000002
S611,47,-75.191581999999983,40.62709000000001
S611,48,-75.191757,40.627449000000013
S611,49,-75.191818000000012,40.627522
S611,50,-75.191971000000024,40.628120000000024
S611,51,-75.192237999999975,40.62824999999998
S611,52,-75.192481999999984,40.628780000000006
S611,53,-75.192574999999977,40.628849
S611,54,-75.19259599999998,40.629028000000005
S611,55,-75.192940000000021,40.629650000000026
S611,56,-75.193031000000019,40.630427999999995
S611,57,-75.192909999999983,40.631680000000017
S611,58,-75.192909999999983,40.632351000000028
S611,59,-75.193091999999979,40.632832000000008
S611,60,-75.193091999999979,40.63354099999998
S611,61,-75.193267999999989,40.634090000000015
S611,62,-75.193329,40.634109000000024
S611,63,-75.19342,40.63475
S611,64,-75.19348100000002,40.63493
S611,65,-75.193626,40.635872000000006
S611,66,-75.193748000000028,40.636470999999972
S611,67,-75.193840000000023,40.636539000000027
S611,68,-75.193871,40.636700000000019
S611,69,-75.194321,40.63745
S611,70,-75.194931,40.638340000000028
S611,71,-75.19529,40.638340000000028
S611,72,-75.195534000000009,40.638729000000012
S611,73,-75.196007000000009,40.639229
S611,74,-75.196219999999983,40.639350999999976
S611,75,-75.196311999999978,40.639598999999976
S611,76,-75.196548,40.639900000000011
S611,77,-75.196793000000014,40.640559999999994
S611,78,-75.196876999999972,40.641108999999972
S611,79,-75.196876999999972,40.641361000000018
S611,80,-75.19690700000001,40.641521000000012
S611,81,-75.197028999999986,40.641682
S611,82,-75.197211999999979,40.642070999999987
S611,83,-75.197853000000009,40.643241999999987
S611,84,-75.198242,40.643718999999976
S611,85,-75.19847900000002,40.643879000000027
S611,86,-75.198630999999978,40.643902000000026
S611,87,-75.198692,40.644112000000007
S611,88,-75.199562000000014,40.644588
S611,89,-75.201302,40.645339999999976
S611,90,-75.201873999999975,40.645771000000025
S611,91,-75.202231999999981,40.646141
S611,92,-75.202476999999988,40.646598999999981
S611,93,-75.202599000000021,40.646689999999978
S611,94,-75.202690000000018,40.646900000000016
S611,95,-75.202842999999973,40.647121000000027
S611,96,-75.202957000000026,40.647171000000014
S611,97,-75.203017999999986,40.647511000000009
S611,98,-75.203200999999979,40.64775800000001
S611,99,-75.203407000000027,40.648659000000009
S611,100,-75.203499000000022,40.649181
S611,101,-75.203376999999989,40.65095100000002
S611,102,-75.203232000000014,40.65142800000001
S611,103,-75.202957000000026,40.651611
S611,104,-75.200561999999991,40.653759999999977
S611,105,-75.198914,40.655430000000024
S611,106,-75.196991000000025,40.657519999999977
S611,107,-75.196213,40.658428000000015
S611,108,-75.19458800000001,40.660171999999989
S611,109,-75.193298000000027,40.661710000000028
S611,110,-75.193153,40.662121000000013
S611,111,-75.19278700000001,40.662349000000006
S611,112,-75.190482999999972,40.66543999999999
S611,113,-75.187621999999976,40.668072999999993
S611,114,-75.186538999999982,40.668892000000028
S611,115,-75.185759000000019,40.669331
S611,116,-75.185013000000026,40.669418000000007
S611,117,-75.184920999999974,40.669579
S611,118,-75.184113000000025,40.670132000000024
S611,119,-75.183418000000017,40.670681
S611,120,-75.182624999999973,40.671546999999975
S611,121,-75.182335000000023,40.671966999999995
S329,1,-75.503113999999982,40.688755000000015
S329,2,-75.502725,40.688820000000021
S329,1,-75.502725,40.688820000000021
S329,2,-75.502693000000022,40.688825000000008
S329,3,-75.502655,40.688830999999993
S329,4,-75.501551,40.689004000000011
S329,5,-75.500923,40.689101999999991
S329,6,-75.50069400000001,40.689140000000009
S329,7,-75.500564,40.689167
S329,8,-75.500267000000008,40.689189999999996
S329,9,-75.4991,40.689265999999975
S329,10,-75.497833000000014,40.689403000000027
S329,11,-75.496689,40.68977000000001
S329,12,-75.495743,40.690018000000009
S329,13,-75.495605000000012,40.690097999999978
S329,14,-75.494348,40.690754000000027
S329,15,-75.493402,40.691280000000006
S329,16,-75.492484999999988,40.691829999999982
S329,17,-75.491051000000027,40.692751999999984
S329,18,-75.489539999999977,40.693523000000027
S329,19,-75.48043100000001,40.694461999999987
S329,20,-75.470123,40.695442000000014
S329,21,-75.458656000000019,40.696522000000016
S329,22,-75.458496000000025,40.696559999999977
S611,1,-75.209388999999987,40.688534000000004
S611,2,-75.208915999999988,40.688885000000028
S611,3,-75.208450000000028,40.689265999999975
S611,4,-75.20772599999998,40.689789000000019
S611,5,-75.207314,40.690097999999978
S611,6,-75.206322,40.690830000000005
S611,7,-75.206084999999973,40.691074000000015
S611,8,-75.206032,40.691359999999975
KNOX AV,1,-75.209388999999987,40.688534000000004
KNOX AV,2,-75.209769999999992,40.694108000000028
U22,1,-75.251449999999977,40.687561000000017
U22,2,-75.249406000000022,40.690517
U22,3,-75.248665000000017,40.691299000000015
U22,4,-75.247879000000012,40.691916999999989
U22,5,-75.246643,40.692702999999995
U22,6,-75.245612999999992,40.692993
U22,7,-75.244780999999989,40.693241
U22,8,-75.243874,40.693569000000025
U22,9,-75.242888999999991,40.693858999999975
U22,10,-75.241692,40.694108000000028
U22,11,-75.239456000000018,40.694396999999981
U22,12,-75.236815999999976,40.694519000000014
U22,13,-75.235869999999977,40.694561000000022
U22,14,-75.23484000000002,40.69464499999998
U22,15,-75.232689999999991,40.694809000000021
U22,16,-75.231903999999986,40.694851000000028
U22,17,-75.230789000000016,40.69505700000002
U22,18,-75.230302,40.695178999999996
U22,19,-75.229469,40.695384999999987
U22,20,-75.228897000000018,40.695553000000018
U22,21,-75.22843899999998,40.695717
U22,22,-75.228111000000013,40.695903999999985
U22,23,-75.227081,40.696274000000017
U22,24,-75.225426000000027,40.69713999999999
U22,25,-75.224480000000028,40.697720000000004
U22,26,-75.222748000000024,40.698585999999978
U22,27,-75.221962000000019,40.698750000000018
U22,28,-75.221007999999983,40.698874999999987
U22,29,-75.220184000000017,40.698914
U22,30,-75.21944400000001,40.698914
U22,31,-75.218864,40.698914
U22,32,-75.216636999999992,40.699535000000026
U22,33,-75.215814000000023,40.699576999999977
U22,34,-75.215317000000027,40.699367999999993
U22,35,-75.214981000000023,40.699245000000019
U22,36,-75.214774999999975,40.699122999999986
U22,37,-75.214699,40.698874999999987
U22,38,-75.214737000000014,40.698585999999978
U22,39,-75.214774999999975,40.697968
U22,40,-75.214981000000023,40.697345999999982
U22,41,-75.215317000000027,40.696812000000023
U22,42,-75.21556099999998,40.696480000000008
U22,43,-75.21556099999998,40.69598400000001
U22,44,-75.215523000000019,40.695572000000027
U22,45,-75.215354999999988,40.695075999999972
U22,46,-75.215195,40.694786000000022
U22,47,-75.214820999999972,40.694621999999981
U22,48,-75.213828999999976,40.694501
U22,49,-75.212836999999979,40.694501
U22,50,-75.212219,40.694579999999974
U22,51,-75.20980800000001,40.694561000000022
S611,1,-75.208831999999973,40.687153000000023
S611,2,-75.208931,40.687340000000006
S611,3,-75.209121999999979,40.687580000000025
S611,4,-75.209291000000007,40.687915999999973
S611,5,-75.209351000000026,40.688247999999987
S611,6,-75.209388999999987,40.688534000000004
I476,1,-75.602341000000024,40.686619000000007
I476,2,-75.602401999999984,40.686851999999988
I476,3,-75.602463,40.686890000000005
I476,4,-75.603180000000009,40.689430000000016
I476,5,-75.603271,40.68948
I476,6,-75.603301999999985,40.689940999999976
I476,7,-75.60339399999998,40.690009999999972
I476,8,-75.603447000000017,40.690299999999979
I476,9,-75.60456099999999,40.693988999999988
I476,10,-75.604828,40.694698000000017
I476,11,-75.604889000000014,40.695090999999991
I476,12,-75.605072,40.695572000000027
I476,13,-75.605278,40.696369000000004
I476,14,-75.605399999999975,40.696620999999993
I476,15,-75.60543100000001,40.696819000000005
I476,16,-75.605522000000008,40.69695999999999
I476,17,-75.605522000000008,40.697121999999979
I476,18,-75.605614,40.697262000000023
I476,19,-75.60582,40.697720000000004
I476,20,-75.606483000000026,40.698769000000027
I476,21,-75.606689000000017,40.69918100000001
I476,22,-75.60717,40.699889999999982
I476,23,-75.607825999999989,40.700721999999985
I476,24,-75.608047,40.700900999999988
I476,25,-75.609253000000024,40.702090999999996
I476,26,-75.61084,40.703461000000004
I476,27,-75.612611000000015,40.704928999999993
I476,28,-75.613823000000025,40.706051
I476,29,-75.614691999999991,40.707100000000025
I476,30,-75.615921000000014,40.708358999999973
I476,31,-75.617943000000025,40.710442
I476,32,-75.61908,40.711700000000008
I476,33,-75.62088,40.713508999999988
I476,34,-75.621483000000012,40.714169000000027
I476,35,-75.622627000000023,40.715340000000026
I476,36,-75.623046999999985,40.715790000000027
I476,37,-75.623978000000022,40.716759000000025
I476,38,-75.624519000000021,40.717331
U222,1,-75.551346000000024,40.567249000000004
U222,2,-75.551102000000014,40.567333000000019
U222,3,-75.550734999999975,40.567487000000028
U222,4,-75.55006400000002,40.567729999999983
U222,5,-75.549592000000018,40.568046999999979
U222,6,-75.548576000000025,40.568512
U222,7,-75.54780599999998,40.568977000000018
U222,8,-75.546944,40.569290000000024
U222,9,-75.54586,40.569755999999984
U222,10,-75.545166,40.570087
S29,1,-75.514633,40.525290999999982
S29,2,-75.514114,40.525589000000025
S29,3,-75.512787,40.526118
S29,4,-75.508292999999981,40.528046000000018
S29,5,-75.508141000000023,40.528275000000008
I476,1,-75.442437999999981,40.457564999999988
I476,2,-75.442559000000017,40.457707000000028
S248,1,-75.287979,40.716327999999976
S248,2,-75.286476,40.715243999999984
S248,3,-75.284775000000025,40.713856000000021
S248,4,-75.283623999999975,40.712852
S248,5,-75.282387000000028,40.711848999999972
S248,6,-75.281380000000013,40.710770000000025
S248,7,-75.280396,40.709932999999978
S248,8,-75.28037999999998,40.709919000000014
S248,9,-75.278373999999985,40.708069000000023
S248,10,-75.277061,40.707218000000012
S248,11,-75.276291000000015,40.70637099999999
S248,12,-75.275359999999978,40.705597000000012
S248,13,-75.274436999999978,40.704826000000025
S248,14,-75.273581999999976,40.70451700000001
S248,15,-75.272736000000009,40.703898999999979
S248,16,-75.272041,40.703513999999984
S248,17,-75.271675000000016,40.703190000000006
S248,18,-75.270109999999988,40.701957999999991
S248,19,-75.26887499999998,40.700725999999975
S248,20,-75.267647000000011,40.699779999999976
S248,21,-75.266417999999987,40.699260999999979
S248,22,-75.265044999999986,40.698643000000004
S248,23,-75.264144999999985,40.698124000000007
S248,24,-75.263481000000013,40.697459999999978
S248,25,-75.262581000000011,40.69604099999998
S248,26,-75.261916999999983,40.694617999999991
S248,27,-75.261687999999992,40.694262999999978
S248,1,-75.209769999999992,40.694108000000028
S248,2,-75.20910600000002,40.694160000000011
S248,3,-75.208191,40.694252000000006
S248,4,-75.207291,40.694252000000006
S248,5,-75.206253,40.694304999999986
KNOX AV,1,-75.209769999999992,40.694108000000028
KNOX AV,2,-75.20980800000001,40.694561000000022
S309,1,-75.390732000000014,40.526196000000027
S309,2,-75.391036999999983,40.526530999999977
S309,3,-75.391312000000028,40.526801999999975
S309,4,-75.391669999999976,40.527256000000023
S309,5,-75.392220000000009,40.527889000000016
S309,6,-75.392761000000007,40.528297000000009
S309,7,-75.393714999999986,40.528933999999992
I78,1,-75.590133999999978,40.589522999999986
I78,2,-75.588341000000014,40.58869900000002
I78,3,-75.587653999999986,40.588485999999989
I78,4,-75.587295999999981,40.588360000000023
I78,5,-75.586730999999986,40.588188
I78,6,-75.585990999999979,40.587955000000022
I78,7,-75.585770000000025,40.587891000000013
I78,1,-75.594597000000022,40.587646000000007
I78,2,-75.593852000000027,40.587880999999982
I78,3,-75.593834000000015,40.587887000000023
I78,4,-75.592925999999977,40.588309999999979
I78,5,-75.592315999999983,40.588615000000004
I78,6,-75.591652000000011,40.588856000000021
I78,7,-75.591102999999976,40.589222000000007
I78,8,-75.59056099999998,40.589462000000026
I78,9,-75.590133999999978,40.589522999999986
I78,1,-75.585770000000025,40.587891000000013
I78,2,-75.583351,40.587189000000023
I78,3,-75.581947000000014,40.586792
I78,4,-75.581009,40.586559000000022
I78,5,-75.579536000000019,40.586227000000008
I78,6,-75.579132000000016,40.586127999999974
I78,7,-75.578255000000013,40.585875999999985
I78,8,-75.577414999999974,40.585621
I78,9,-75.576637,40.585392000000013
I78,10,-75.575737,40.585056000000009
I78,11,-75.575049999999976,40.584766
I78,12,-75.574142,40.584351000000026
I78,13,-75.566116000000022,40.58157
I78,14,-75.561248999999975,40.580055000000016
I78,15,-75.559782999999982,40.579688999999973
S309,1,-75.552871999999979,40.581393999999989
S309,2,-75.553161999999986,40.582786999999996
S309,3,-75.554130999999984,40.588553999999988
S309,4,-75.554984999999988,40.591042000000016
S309,5,-75.555229,40.592377
S309,6,-75.555229,40.593166
S309,7,-75.555473,40.593711999999982
S309,8,-75.555954999999983,40.59450099999998
S309,9,-75.556885000000023,40.595538999999974
S309,10,-75.55768599999999,40.596389999999985
S309,11,-75.557877000000019,40.596679999999992
S309,12,-75.559440999999993,40.598727999999994
S309,13,-75.559493999999972,40.598812000000009
S309,14,-75.560014000000024,40.599629999999991
S309,15,-75.560325999999975,40.600118000000009
S3012,1,-75.675239999999974,40.544418000000007
S3012,2,-75.664894,40.548558000000014
S3012,3,-75.650871,40.555061000000023
S3012,4,-75.648697000000027,40.555954999999983
S3012,5,-75.63951800000001,40.559016999999983
S3012,6,-75.632378000000017,40.563736000000006
S3012,7,-75.628799000000015,40.567944000000011
S3012,8,-75.625359,40.570495999999991
S3012,9,-75.618469,40.57266199999998
U222,1,-75.682438999999988,40.543565
U222,2,-75.679138000000023,40.544028000000026
U222,3,-75.677673000000027,40.544281000000012
U222,4,-75.676559,40.544331
U222,5,-75.675239999999974,40.544418000000007
U222,1,-75.675239999999974,40.544418000000007
U222,2,-75.672478000000012,40.544350000000009
U222,3,-75.663513000000023,40.543418999999972
